EE,BRENT,ETS1,ETS2,CAPEX,ReFuel,Electrolyzer_eff,Stack_life,CO2_capture_cost,OPEX_mult,WACC,Utilization,H2_compr_energy,BEP,IRR,VAN,err,LCOH_total
0.09862034938621593,88.74605724218699,102.89957591366348,52.756335658842055,1043320.6129759768,1000.0,0.6953099242673463,55102.11162185456,91.53371033761728,0.9419804798394299,0.08595290192576198,0.7730033330300953,1661.4235849408376,,,-1683044.8866044336,1683044.8866044336,8.89677236375719
0.10081303056294036,85.6443188681128,103.55078403157934,45.68905963586564,1065440.9851916484,1000.0,0.6930900624979686,58650.01369605808,103.07184609277797,1.08954750922624,0.08485868504973856,0.80529728283776,1634.029547427522,,,-1848751.0111557154,1848751.0111557154,8.89486042075808
0.09319494804728412,88.27852347857461,100.35884245959505,45.68866471535815,987719.3120542124,1000.0,0.6893052100094571,64751.86355919156,98.83700226375949,0.9851616366582909,0.09223746445875014,0.8583976036985379,1663.7574385861874,,,-1680839.4125436372,1680839.4125436372,8.430417852705645
0.09760013724644477,83.17141531014398,96.08480058219897,53.129666882296746,976868.6028833854,1000.0,0.6906415216895514,62589.85548630212,102.92022877724342,1.0095762394365488,0.09112823041958434,0.9132463813666554,1755.5719879608082,,,-1840854.372587179,1840854.372587179,8.456779385031583
0.10202994641413712,78.77402140373269,99.38168942204607,47.94880670159617,1035006.213629877,1000.0,0.6947154855575611,56049.95257185017,90.92198257167703,0.9695764725998733,0.0827995410168064,0.814807974598154,1687.9855122280512,,,-1833184.253068687,1833184.253068687,8.870846204774372
0.10282841488500712,80.88404670199509,108.34754922798231,45.398049246478365,1044569.2195774745,1000.0,0.6906087764730412,62642.733712834146,106.66127318168495,0.9045430796481464,0.08751205396893336,0.8226483515983493,1456.4935192302166,,,-1803856.4836450436,1803856.4836450436,9.016378659796185
0.1049560327678003,85.95014369419317,97.45472095492767,47.46557023857726,943505.4761877906,1000.0,0.6947750219481849,55954.947865790484,92.50738912191446,0.9491659312878236,0.08744968622546716,0.867547171407271,1738.1128302284264,,,-1835054.035428153,1835054.035428153,8.915658725402993
0.10409883216889391,80.4430408375161,108.2660774784284,52.02371161339623,965841.0817761876,1000.0,0.690489940849375,62834.67614481351,103.9782890910248,1.018021493482187,0.09409950634821822,0.8973124036704574,1648.5056773178976,,,-1796410.3128885282,1796410.3128885282,8.923962832100466
0.09106180132405074,84.35469133391642,103.2706712454315,50.76767664181623,1047305.0932041315,1000.0,0.6959370951768102,54103.83411807878,101.37813376639258,0.942798352563557,0.08491123022365013,0.840056578041099,1487.2290561858413,,,-1780623.8737529495,1780623.8737529495,8.180082269717987
0.09018629594141853,80.75103149962385,93.40312080828312,53.829691305520676,1092740.59185016,1000.0,0.6889233431679428,65371.22373936534,97.91979361061584,1.042081608082022,0.08749480850967586,0.7943995410481749,1599.3975871207927,,,-1681205.0438498375,1681205.0438498375,8.43687555690964
